"subject" "activity" "variable" "average"
"12284" 25 "STANDING" "tbodyaccmeany" -0.0163569730274324
"12285" 25 "STANDING" "tbodyaccmeanz" -0.107352957594595
"12286" 25 "STANDING" "tbodyaccstdx" -0.991970126756757
"12287" 25 "STANDING" "tbodyaccstdy" -0.954569225945946
"12288" 25 "STANDING" "tbodyaccstdz" -0.964642688108108
"12289" 25 "STANDING" "tgravityaccmeanx" 0.929794733108108
"12290" 25 "STANDING" "tgravityaccmeany" -0.159316786486486
"12291" 25 "STANDING" "tgravityaccmeanz" 0.201182106486486
"12292" 25 "STANDING" "tgravityaccstdx" -0.993148267702703
"12293" 25 "STANDING" "tgravityaccstdy" -0.980642970675676
"12294" 25 "STANDING" "tgravityaccstdz" -0.967792578648649
"12295" 25 "STANDING" "tbodyaccjerkmeanx" 0.0752337295675676
"12296" 25 "STANDING" "tbodyaccjerkmeany" 0.0066321397672973
"12297" 25 "STANDING" "tbodyaccjerkmeanz" -0.00622808791433784
"12298" 25 "STANDING" "tbodyaccjerkstdx" -0.988312658378378
"12299" 25 "STANDING" "tbodyaccjerkstdy" -0.972272410540541
"12300" 25 "STANDING" "tbodyaccjerkstdz" -0.987062685135135
"12301" 25 "STANDING" "tbodygyromeanx" -0.0247946750959459
"12302" 25 "STANDING" "tbodygyromeany" -0.0698876853378378
"12303" 25 "STANDING" "tbodygyromeanz" 0.0852685438243243
"12304" 25 "STANDING" "tbodygyrostdx" -0.971357421216216
"12305" 25 "STANDING" "tbodygyrostdy" -0.976757621081081
"12306" 25 "STANDING" "tbodygyrostdz" -0.971814139189189
"12307" 25 "STANDING" "tbodygyrojerkmeanx" -0.100473697756757
"12308" 25 "STANDING" "tbodygyrojerkmeany" -0.0418294632148649
"12309" 25 "STANDING" "tbodygyrojerkmeanz" -0.0556979055540541
"12310" 25 "STANDING" "tbodygyrojerkstdx" -0.977909693918919
"12311" 25 "STANDING" "tbodygyrojerkstdy" -0.98724214
"12312" 25 "STANDING" "tbodygyrojerkstdz" -0.980722294459459
"12313" 25 "STANDING" "tbodyaccmagmean" -0.972663592162162
"12314" 25 "STANDING" "tbodyaccmagstd" -0.968075629324324
"12315" 25 "STANDING" "tgravityaccmagmean" -0.972663592162162
"12316" 25 "STANDING" "tgravityaccmagstd" -0.968075629324324
"12317" 25 "STANDING" "tbodyaccjerkmagmean" -0.984647071216216
"12318" 25 "STANDING" "tbodyaccjerkmagstd" -0.982637080945946
"12319" 25 "STANDING" "tbodygyromagmean" -0.967077442837838
"12320" 25 "STANDING" "tbodygyromagstd" -0.959884274324324
"12321" 25 "STANDING" "tbodygyrojerkmagmean" -0.985091991216216
"12322" 25 "STANDING" "tbodygyrojerkmagstd" -0.983230809594595
"12323" 25 "STANDING" "fbodyaccmeanx" -0.990093202837838
"12324" 25 "STANDING" "fbodyaccmeany" -0.959846189054054
"12325" 25 "STANDING" "fbodyaccmeanz" -0.974051231216216
"12326" 25 "STANDING" "fbodyaccstdx" -0.992851743243243
"12327" 25 "STANDING" "fbodyaccstdy" -0.95417933
"12328" 25 "STANDING" "fbodyaccstdz" -0.96212373972973
"12329" 25 "STANDING" "fbodyaccjerkmeanx" -0.988404654864865
"12330" 25 "STANDING" "fbodyaccjerkmeany" -0.972554452972973
"12331" 25 "STANDING" "fbodyaccjerkmeanz" -0.984832251216216
"12332" 25 "STANDING" "fbodyaccjerkstdx" -0.989339890810811
"12333" 25 "STANDING" "fbodyaccjerkstdy" -0.974029503513513
"12334" 25 "STANDING" "fbodyaccjerkstdz" -0.987898048378378
"12335" 25 "STANDING" "fbodygyromeanx" -0.96807852527027
"12336" 25 "STANDING" "fbodygyromeany" -0.97839988527027
"12337" 25 "STANDING" "fbodygyromeanz" -0.970456862567568
"12338" 25 "STANDING" "fbodygyrostdx" -0.97266417
"12339" 25 "STANDING" "fbodygyrostdy" -0.975960666081081
"12340" 25 "STANDING" "fbodygyrostdz" -0.974982088108108
"12341" 25 "STANDING" "fbodyaccmagmean" -0.972355393243243
"12342" 25 "STANDING" "fbodyaccmagstd" -0.970203660405405
"12343" 25 "STANDING" "fbodybodyaccjerkmagmean" -0.982294170810811
"12344" 25 "STANDING" "fbodybodyaccjerkmagstd" -0.982083315
"12345" 25 "STANDING" "fbodybodygyromagmean" -0.968972499594595
"12346" 25 "STANDING" "fbodybodygyromagstd" -0.961090396891892
"12347" 25 "STANDING" "fbodybodygyrojerkmagmean" -0.98401783027027
"12348" 25 "STANDING" "fbodybodygyrojerkmagstd" -0.983098935945946
"12349" 25 "WALKING" "wBodyAccMeanX" 41.0571722155596
"12350" 25 "WALKING" "wBodyAccStdX" 466.316538204827
"12351" 25 "WALKING" "wBodyAccMeanY" 41.0560967932609
"12352" 25 "WALKING" "wBodyAccStdY" 466.316637127002
"12353" 25 "WALKING" "wBodyAccMeanZ" 41.0567415199511
"12354" 25 "WALKING" "wBodyAccStdZ" 466.316569138395
"12355" 25 "WALKING" "wBodyGyroMeanX" 41.0692080888746
"12356" 25 "WALKING" "wBodyGyroStdX" 466.315747291263
"12357" 25 "WALKING" "wBodyGyroMeanY" 41.0534161539408
"12358" 25 "WALKING" "wBodyGyroStdY" 466.316951964991
"12359" 25 "WALKING" "wBodyGyroMeanZ" 41.0570818772759
"12360" 25 "WALKING" "wBodyGyroStdZ" 466.316577178493
"12361" 25 "WALKING" "wTotalAccMeanX" 42.048140189912
"12362" 25 "WALKING" "wTotalAccStdX" 466.228606532077
"12363" 25 "WALKING" "wTotalAccMeanY" 40.9478427853822
"12364" 25 "WALKING" "wTotalAccStdY" 466.326242469051
"12365" 25 "WALKING" "wTotalAccMeanZ" 41.2349858389114
"12366" 25 "WALKING" "wTotalAccStdZ" 466.300752417246
"12367" 25 "WALKING" "tbodyaccmeanx" 0.278992759054054
"12368" 25 "WALKING" "tbodyaccmeany" -0.0186477624716216
"12369" 25 "WALKING" "tbodyaccmeanz" -0.108737636297297
"12370" 25 "WALKING" "tbodyaccstdx" -0.596007443513514
"12371" 25 "WALKING" "tbodyaccstdy" -0.161852411581081
"12372" 25 "WALKING" "tbodyaccstdz" -0.437133403243243
"12373" 25 "WALKING" "tgravityaccmeanx" 0.937483114459459
"12374" 25 "WALKING" "tgravityaccmeany" -0.127315870743243
"12375" 25 "WALKING" "tgravityaccmeanz" 0.188416273486486
"12376" 25 "WALKING" "tgravityaccstdx" -0.979499263243243
"12377" 25 "WALKING" "tgravityaccstdy" -0.965093441081081
"12378" 25 "WALKING" "tgravityaccstdz" -0.944995731216216
"12379" 25 "WALKING" "tbodyaccjerkmeanx" 0.0721720712281081
"12380" 25 "WALKING" "tbodyaccjerkmeany" 0.00351115201418919
"12381" 25 "WALKING" "tbodyaccjerkmeanz" -0.00335098680675676
"12382" 25 "WALKING" "tbodyaccjerkstdx" -0.607620931621622
"12383" 25 "WALKING" "tbodyaccjerkstdy" -0.382619718513514
"12384" 25 "WALKING" "tbodyaccjerkstdz" -0.675601403648649
"12385" 25 "WALKING" "tbodygyromeanx" -0.0156305378067568
"12386" 25 "WALKING" "tbodygyromeany" -0.0820768065347297
"12387" 25 "WALKING" "tbodygyromeanz" 0.0867868736891892
"12388" 25 "WALKING" "tbodygyrostdx" -0.401158753783784
"12389" 25 "WALKING" "tbodygyrostdy" -0.604032097432432
"12390" 25 "WALKING" "tbodygyrostdz" -0.562775245405405
"12391" 25 "WALKING" "tbodygyrojerkmeanx" -0.102377269321622
"12392" 25 "WALKING" "tbodygyrojerkmeany" -0.0398986518064865
"12393" 25 "WALKING" "tbodygyrojerkmeanz" -0.0512696224225676
"12394" 25 "WALKING" "tbodygyrojerkstdx" -0.507957094054054
"12395" 25 "WALKING" "tbodygyrojerkstdy" -0.799635384189189
"12396" 25 "WALKING" "tbodygyrojerkstdz" -0.659576163108108
"12397" 25 "WALKING" "tbodyaccmagmean" -0.40528943
"12398" 25 "WALKING" "tbodyaccmagstd" -0.565601466081081
"12399" 25 "WALKING" "tgravityaccmagmean" -0.40528943
"12400" 25 "WALKING" "tgravityaccmagstd" -0.565601466081081
"12401" 25 "WALKING" "tbodyaccjerkmagmean" -0.538291424594595
"12402" 25 "WALKING" "tbodyaccjerkmagstd" -0.542870062567568
"12403" 25 "WALKING" "tbodygyromagmean" -0.394362401351351
"12404" 25 "WALKING" "tbodygyromagstd" -0.489809386081081
"12405" 25 "WALKING" "tbodygyrojerkmagmean" -0.678466069054054
"12406" 25 "WALKING" "tbodygyrojerkmagstd" -0.757032544864865
"12407" 25 "WALKING" "fbodyaccmeanx" -0.609038908918919
"12408" 25 "WALKING" "fbodyaccmeany" -0.251880271094595
"12409" 25 "WALKING" "fbodyaccmeanz" -0.533563220540541
"12410" 25 "WALKING" "fbodyaccstdx" -0.591449956486486
"12411" 25 "WALKING" "fbodyaccstdy" -0.170313804039189
"12412" 25 "WALKING" "fbodyaccstdz" -0.430624587162162
"12413" 25 "WALKING" "fbodyaccjerkmeanx" -0.625595376891892
"12414" 25 "WALKING" "fbodyaccjerkmeany" -0.43445519972973
"12415" 25 "WALKING" "fbodyaccjerkmeanz" -0.659286392837838
"12416" 25 "WALKING" "fbodyaccjerkstdx" -0.624145724594595
"12417" 25 "WALKING" "fbodyaccjerkstdy" -0.367760098378378
"12418" 25 "WALKING" "fbodyaccjerkstdz" -0.690413386081081
"12419" 25 "WALKING" "fbodygyromeanx" -0.411909719594595
"12420" 25 "WALKING" "fbodygyromeany" -0.678750350135135
"12421" 25 "WALKING" "fbodygyromeanz" -0.561322950945946
"12422" 25 "WALKING" "fbodygyrostdx" -0.406678108108108
"12423" 25 "WALKING" "fbodygyrostdy" -0.567201282027027
"12424" 25 "WALKING" "fbodygyrostdz" -0.603544209459459
"12425" 25 "WALKING" "fbodyaccmagmean" -0.566060023108108
"12426" 25 "WALKING" "fbodyaccmagstd" -0.632927475540541
"12427" 25 "WALKING" "fbodybodyaccjerkmagmean" -0.564591342162162
"12428" 25 "WALKING" "fbodybodyaccjerkmagstd" -0.51900424972973
"12429" 25 "WALKING" "fbodybodygyromagmean" -0.562733252702703
"12430" 25 "WALKING" "fbodybodygyromagstd" -0.529262243378378
"12431" 25 "WALKING" "fbodybodygyrojerkmagmean" -0.770300895540541
"12432" 25 "WALKING" "fbodybodygyrojerkmagstd" -0.75738578027027
"12433" 25 "WALKING_DOWNSTAIRS" "wBodyAccMeanX" 41.2654427546225
"12434" 25 "WALKING_DOWNSTAIRS" "wBodyAccStdX" 468.653205600653
"12435" 25 "WALKING_DOWNSTAIRS" "wBodyAccMeanY" 41.2606115525366
"12436" 25 "WALKING_DOWNSTAIRS" "wBodyAccStdY" 468.653594150753
"12437" 25 "WALKING_DOWNSTAIRS" "wBodyAccMeanZ" 41.2629958731529
"12438" 25 "WALKING_DOWNSTAIRS" "wBodyAccStdZ" 468.653369687021
"12439" 25 "WALKING_DOWNSTAIRS" "wBodyGyroMeanX" 41.2940124906761
"12440" 25 "WALKING_DOWNSTAIRS" "wBodyGyroStdX" 468.651030353749
"12441" 25 "WALKING_DOWNSTAIRS" "wBodyGyroMeanY" 41.2506349749335
"12442" 25 "WALKING_DOWNSTAIRS" "wBodyGyroStdY" 468.654599733235
"12443" 25 "WALKING_DOWNSTAIRS" "wBodyGyroMeanZ" 41.267787021858
"12444" 25 "WALKING_DOWNSTAIRS" "wBodyGyroStdZ" 468.653013614952
"12445" 25 "WALKING_DOWNSTAIRS" "wTotalAccMeanX" 42.2508982301256
"12446" 25 "WALKING_DOWNSTAIRS" "wTotalAccStdX" 468.565762788898
"12447" 25 "WALKING_DOWNSTAIRS" "wTotalAccMeanY" 41.2067522400306
"12448" 25 "WALKING_DOWNSTAIRS" "wTotalAccStdY" 468.658372531515
"12449" 25 "WALKING_DOWNSTAIRS" "wTotalAccMeanZ" 41.4708636210247
"12450" 25 "WALKING_DOWNSTAIRS" "wTotalAccStdZ" 468.63492420855
"12451" 25 "WALKING_DOWNSTAIRS" "tbodyaccmeanx" 0.291329666206897
"12452" 25 "WALKING_DOWNSTAIRS" "tbodyaccmeany" -0.0210170522987931
"12453" 25 "WALKING_DOWNSTAIRS" "tbodyaccmeanz" -0.107192376965517
"12454" 25 "WALKING_DOWNSTAIRS" "tbodyaccstdx" -0.253756934258621
"12455" 25 "WALKING_DOWNSTAIRS" "tbodyaccstdy" -0.14054060387069
"12456" 25 "WALKING_DOWNSTAIRS" "tbodyaccstdz" -0.457972381896552
"12457" 25 "WALKING_DOWNSTAIRS" "tgravityaccmeanx" 0.929627532241379
"12458" 25 "WALKING_DOWNSTAIRS" "tgravityaccmeany" -0.0724270175862069
"12459" 25 "WALKING_DOWNSTAIRS" "tgravityaccmeanz" 0.21879595837931
"12460" 25 "WALKING_DOWNSTAIRS" "tgravityaccstdx" -0.964470066724138
"12461" 25 "WALKING_DOWNSTAIRS" "tgravityaccstdy" -0.937816011034483
"12462" 25 "WALKING_DOWNSTAIRS" "tgravityaccstdz" -0.92619169637931
"12463" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanx" 0.110656929396552
"12464" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeany" -0.0195416626931035
"12465" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkmeanz" -0.0113348791672414
"12466" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdx" -0.501968387931034
"12467" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdy" -0.371661522413793
"12468" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkstdz" -0.711494695517241
"12469" 25 "WALKING_DOWNSTAIRS" "tbodygyromeanx" 0.00299112856551724
"12470" 25 "WALKING_DOWNSTAIRS" "tbodygyromeany" -0.101115076366897
"12471" 25 "WALKING_DOWNSTAIRS" "tbodygyromeanz" 0.0980750249310345
"12472" 25 "WALKING_DOWNSTAIRS" "tbodygyrostdx" -0.288824754586207
"12473" 25 "WALKING_DOWNSTAIRS" "tbodygyrostdy" -0.523377914655172
"12474" 25 "WALKING_DOWNSTAIRS" "tbodygyrostdz" -0.443780454482759
"12475" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanx" -0.127952445399655
"12476" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeany" -0.0415203345874138
"12477" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkmeanz" -0.0642078122381035
"12478" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdx" -0.430134387586207
"12479" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdy" -0.810444542413793
"12480" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkstdz" -0.599481997931035
"12481" 25 "WALKING_DOWNSTAIRS" "tbodyaccmagmean" -0.22010859462069
"12482" 25 "WALKING_DOWNSTAIRS" "tbodyaccmagstd" -0.259465249913793
"12483" 25 "WALKING_DOWNSTAIRS" "tgravityaccmagmean" -0.22010859462069
"12484" 25 "WALKING_DOWNSTAIRS" "tgravityaccmagstd" -0.259465249913793
"12485" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagmean" -0.50048333137931
"12486" 25 "WALKING_DOWNSTAIRS" "tbodyaccjerkmagstd" -0.482976929827586
"12487" 25 "WALKING_DOWNSTAIRS" "tbodygyromagmean" -0.216082565601724
"12488" 25 "WALKING_DOWNSTAIRS" "tbodygyromagstd" -0.38216092137931
"12489" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagmean" -0.664713625172414
"12490" 25 "WALKING_DOWNSTAIRS" "tbodygyrojerkmagstd" -0.67960595137931
"12491" 25 "WALKING_DOWNSTAIRS" "fbodyaccmeanx" -0.372245192931034
"12492" 25 "WALKING_DOWNSTAIRS" "fbodyaccmeany" -0.196381053741379
"12493" 25 "WALKING_DOWNSTAIRS" "fbodyaccmeanz" -0.556097089137931
"12494" 25 "WALKING_DOWNSTAIRS" "fbodyaccstdx" -0.213028874331034
"12495" 25 "WALKING_DOWNSTAIRS" "fbodyaccstdy" -0.166842375587931
"12496" 25 "WALKING_DOWNSTAIRS" "fbodyaccstdz" -0.449465441724138
"12497" 25 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.525789450689655
"12498" 25 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.415699643793103
"12499" 25 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.686843959310345
"12500" 25 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.522153341034483
"12501" 25 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.365719830448276
"12502" 25 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.734990064137931
"12503" 25 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.217799723931034
"12504" 25 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.632916352241379
"12505" 25 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.410311447586207
"12506" 25 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.316252107741379
"12507" 25 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.470641125
"12508" 25 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.506738306724138
"12509" 25 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" -0.288154787517241
"12510" 25 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.359437080103448
"12511" 25 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" -0.471642111551724
"12512" 25 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.502224768103448
"12513" 25 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.485763582068966
"12514" 25 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.423707329706897
"12515" 25 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.687034281206897
"12516" 25 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.693032409137931
"12517" 25 "WALKING_UPSTAIRS" "wBodyAccMeanX" 41.4675873019078
"12518" 25 "WALKING_UPSTAIRS" "wBodyAccStdX" 470.980306300487
"12519" 25 "WALKING_UPSTAIRS" "wBodyAccMeanY" 41.4623760270217
"12520" 25 "WALKING_UPSTAIRS" "wBodyAccStdY" 470.980754704482
"12521" 25 "WALKING_UPSTAIRS" "wBodyAccMeanZ" 41.4616333159905
"12522" 25 "WALKING_UPSTAIRS" "wBodyAccStdZ" 470.980819174872
"12523" 25 "WALKING_UPSTAIRS" "wBodyGyroMeanX" 41.5527336341196
"12524" 25 "WALKING_UPSTAIRS" "wBodyGyroStdX" 470.972955526671
"12525" 25 "WALKING_UPSTAIRS" "wBodyGyroMeanY" 41.4517776881167
"12526" 25 "WALKING_UPSTAIRS" "wBodyGyroStdY" 470.981879757869
"12527" 25 "WALKING_UPSTAIRS" "wBodyGyroMeanZ" 41.4733378923666
"12528" 25 "WALKING_UPSTAIRS" "wBodyGyroStdZ" 470.979811597004
"12529" 25 "WALKING_UPSTAIRS" "wTotalAccMeanX" 42.4516854255218
"12530" 25 "WALKING_UPSTAIRS" "wTotalAccStdX" 470.892983487981
"12531" 25 "WALKING_UPSTAIRS" "wTotalAccMeanY" 41.264609797565
"12532" 25 "WALKING_UPSTAIRS" "wTotalAccStdY" 470.998301926834
"12533" 25 "WALKING_UPSTAIRS" "wTotalAccMeanZ" 41.5616884405827
"12534" 25 "WALKING_UPSTAIRS" "wTotalAccStdZ" 470.971938509366
"12535" 25 "WALKING_UPSTAIRS" "tbodyaccmeanx" 0.277995411384615
"12536" 25 "WALKING_UPSTAIRS" "tbodyaccmeany" -0.0269863524264615
"12537" 25 "WALKING_UPSTAIRS" "tbodyaccmeanz" -0.126210440292308
"12538" 25 "WALKING_UPSTAIRS" "tbodyaccstdx" -0.459775646153846
"12539" 25 "WALKING_UPSTAIRS" "tbodyaccstdy" -0.223086808769231
"12540" 25 "WALKING_UPSTAIRS" "tbodyaccstdz" -0.296523975076923
"12541" 25 "WALKING_UPSTAIRS" "tgravityaccmeanx" 0.927693239538462
"12542" 25 "WALKING_UPSTAIRS" "tgravityaccmeany" -0.217641282461538
"12543" 25 "WALKING_UPSTAIRS" "tgravityaccmeanz" 0.108230986684615
"12544" 25 "WALKING_UPSTAIRS" "tgravityaccstdx" -0.950878450307692
"12545" 25 "WALKING_UPSTAIRS" "tgravityaccstdy" -0.931758272769231
"12546" 25 "WALKING_UPSTAIRS" "tgravityaccstdz" -0.882722399076923
"12547" 25 "WALKING_UPSTAIRS" "tbodyaccjerkmeanx" 0.0740041435707692
"12548" 25 "WALKING_UPSTAIRS" "tbodyaccjerkmeany" 0.00925514041553846
"12549" 25 "WALKING_UPSTAIRS" "tbodyaccjerkmeanz" -0.0116906813498462
"12550" 25 "WALKING_UPSTAIRS" "tbodyaccjerkstdx" -0.663642746307692
"12551" 25 "WALKING_UPSTAIRS" "tbodyaccjerkstdy" -0.627131235692308
"12552" 25 "WALKING_UPSTAIRS" "tbodyaccjerkstdz" -0.812458372307692
"12553" 25 "WALKING_UPSTAIRS" "tbodygyromeanx" 0.0556121923307692
"12554" 25 "WALKING_UPSTAIRS" "tbodygyromeany" -0.109437658104615
"12555" 25 "WALKING_UPSTAIRS" "tbodygyromeanz" 0.0996227385527692
"12556" 25 "WALKING_UPSTAIRS" "tbodygyrostdx" -0.489011794784615
"12557" 25 "WALKING_UPSTAIRS" "tbodygyrostdy" -0.433673383846154
"12558" 25 "WALKING_UPSTAIRS" "tbodygyrostdz" -0.564195608923077
"12559" 25 "WALKING_UPSTAIRS" "tbodygyrojerkmeanx" -0.126481161061538
"12560" 25 "WALKING_UPSTAIRS" "tbodygyrojerkmeany" -0.0281452998369231
"12561" 25 "WALKING_UPSTAIRS" "tbodygyrojerkmeanz" -0.0540452217153846
"12562" 25 "WALKING_UPSTAIRS" "tbodygyrojerkstdx" -0.693854902307692
"12563" 25 "WALKING_UPSTAIRS" "tbodygyrojerkstdy" -0.839699143076923
"12564" 25 "WALKING_UPSTAIRS" "tbodygyrojerkstdz" -0.746268282923077
"12565" 25 "WALKING_UPSTAIRS" "tbodyaccmagmean" -0.305772199076923
"12566" 25 "WALKING_UPSTAIRS" "tbodyaccmagstd" -0.480006649846154
"12567" 25 "WALKING_UPSTAIRS" "tgravityaccmagmean" -0.305772199076923
"12568" 25 "WALKING_UPSTAIRS" "tgravityaccmagstd" -0.480006649846154
"12569" 25 "WALKING_UPSTAIRS" "tbodyaccjerkmagmean" -0.679160843538462
"12570" 25 "WALKING_UPSTAIRS" "tbodyaccjerkmagstd" -0.674513059846154
"12571" 25 "WALKING_UPSTAIRS" "tbodygyromagmean" -0.3186346998
"12572" 25 "WALKING_UPSTAIRS" "tbodygyromagstd" -0.387754116158462
"12573" 25 "WALKING_UPSTAIRS" "tbodygyrojerkmagmean" -0.777106026615385
"12574" 25 "WALKING_UPSTAIRS" "tbodygyrojerkmagstd" -0.824883302769231
"12575" 25 "WALKING_UPSTAIRS" "fbodyaccmeanx" -0.521649838769231
"12576" 25 "WALKING_UPSTAIRS" "fbodyaccmeany" -0.380150805384615
"12577" 25 "WALKING_UPSTAIRS" "fbodyaccmeanz" -0.542931828
"12578" 25 "WALKING_UPSTAIRS" "fbodyaccstdx" -0.437975786923077
"12579" 25 "WALKING_UPSTAIRS" "fbodyaccstdy" -0.199988428584615
"12580" 25 "WALKING_UPSTAIRS" "fbodyaccstdz" -0.237296741292308
"12581" 25 "WALKING_UPSTAIRS" "fbodyaccjerkmeanx" -0.668208156461538
"12582" 25 "WALKING_UPSTAIRS" "fbodyaccjerkmeany" -0.640849424923077
"12583" 25 "WALKING_UPSTAIRS" "fbodyaccjerkmeanz" -0.793266971230769
"12584" 25 "WALKING_UPSTAIRS" "fbodyaccjerkstdx" -0.690213625846154
"12585" 25 "WALKING_UPSTAIRS" "fbodyaccjerkstdy" -0.638086010153846
"12586" 25 "WALKING_UPSTAIRS" "fbodyaccjerkstdz" -0.830526636615385
"12587" 25 "WALKING_UPSTAIRS" "fbodygyromeanx" -0.476144998846154
"12588" 25 "WALKING_UPSTAIRS" "fbodygyromeany" -0.618579913384615
"12589" 25 "WALKING_UPSTAIRS" "fbodygyromeanz" -0.575169715692308
"12590" 25 "WALKING_UPSTAIRS" "fbodygyrostdx" -0.500119831476923
"12591" 25 "WALKING_UPSTAIRS" "fbodygyrostdy" -0.349362687538462
"12592" 25 "WALKING_UPSTAIRS" "fbodygyrostdz" -0.601112612153846
"12593" 25 "WALKING_UPSTAIRS" "fbodyaccmagmean" -0.527907561538462
"12594" 25 "WALKING_UPSTAIRS" "fbodyaccmagstd" -0.536120293230769
"12595" 25 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagmean" -0.654795110615385
"12596" 25 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagstd" -0.703433692615385
"12597" 25 "WALKING_UPSTAIRS" "fbodybodygyromagmean" -0.567153469846154
"12598" 25 "WALKING_UPSTAIRS" "fbodybodygyromagstd" -0.386612992876923
"12599" 25 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagmean" -0.822403906
"12600" 25 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagstd" -0.841061012153846
"12601" 26 "LAYING" "wBodyAccMeanX" 44.0216352522762
"12602" 26 "LAYING" "wBodyAccStdX" 500.003543998827
"12603" 26 "LAYING" "wBodyAccMeanY" 44.0217801629116
"12604" 26 "LAYING" "wBodyAccStdY" 500.003530538599
"12605" 26 "LAYING" "wBodyAccMeanZ" 44.0239311614735
"12606" 26 "LAYING" "wBodyAccStdZ" 500.003339684743
"12607" 26 "LAYING" "wBodyGyroMeanX" 44.0337048412278
"12608" 26 "LAYING" "wBodyGyroStdX" 500.002472609661
"12609" 26 "LAYING" "wBodyGyroMeanY" 44.0156872976573
"12610" 26 "LAYING" "wBodyGyroStdY" 500.004071573347
"12611" 26 "LAYING" "wBodyGyroMeanZ" 44.0518777995448
"12612" 26 "LAYING" "wBodyGyroStdZ" 500.000860893143
"12613" 26 "LAYING" "wTotalAccMeanX" 43.9187520152805
"12614" 26 "LAYING" "wTotalAccStdX" 500.012672507066
"12615" 26 "LAYING" "wTotalAccMeanY" 44.8354813735516
"12616" 26 "LAYING" "wTotalAccStdY" 499.931328401472
"12617" 26 "LAYING" "wTotalAccMeanZ" 44.6176753217564
"12618" 26 "LAYING" "wTotalAccStdZ" 499.950654982912
"12619" 26 "LAYING" "tbodyaccmeanx" 0.271645864540789
"12620" 26 "LAYING" "tbodyaccmeany" -0.0191895728026316
"12621" 26 "LAYING" "tbodyaccmeanz" -0.105002540289474
"12622" 26 "LAYING" "tbodyaccstdx" -0.969445445263158
"12623" 26 "LAYING" "tbodyaccstdy" -0.983231351842105
"12624" 26 "LAYING" "tbodyaccstdz" -0.984500013157895
"12625" 26 "LAYING" "tgravityaccmeanx" -0.621309715263158
"12626" 26 "LAYING" "tgravityaccmeany" 0.803015011578947
"12627" 26 "LAYING" "tgravityaccmeanz" 0.614523405921053
"12628" 26 "LAYING" "tgravityaccstdx" -0.944472488552632
"12629" 26 "LAYING" "tgravityaccstdy" -0.987887995263158
"12630" 26 "LAYING" "tgravityaccstdz" -0.984081708947368
"12631" 26 "LAYING" "tbodyaccjerkmeanx" 0.0866502529210526
"12632" 26 "LAYING" "tbodyaccjerkmeany" 0.0124420033513158
"12633" 26 "LAYING" "tbodyaccjerkmeanz" -0.00614755098663158
"12634" 26 "LAYING" "tbodyaccjerkstdx" -0.989315824868421
"12635" 26 "LAYING" "tbodyaccjerkstdy" -0.987182887763158
"12636" 26 "LAYING" "tbodyaccjerkstdz" -0.989064628947368
"12637" 26 "LAYING" "tbodygyromeanx" -0.0170656239526316
"12638" 26 "LAYING" "tbodygyromeany" -0.0903229228815789
"12639" 26 "LAYING" "tbodygyromeanz" 0.152436344328947
